batch_id,sample_index,backend,job_id,shots,true_label,ideal_probability,hardware_probability,probability_shift,absolute_probability_shift,ideal_prediction,hardware_prediction,prediction_changed,hardware_correct,class_1_counts,counts
2,75,ibm_fez,damh8d5r85ps73fcreq0,1024,1,0.84765625,0.81640625,-0.03125,0.03125,1,1,False,True,836,"{'0000': 4, '0001': 24, '0010': 31, '0011': 125, '0100': 6, '0101': 77, '0110': 52, '0111': 57, '1000': 18, '1001': 116, '1010': 8, '1011': 47, '1100': 23, '1101': 359, '1110': 46, '1111': 31}"
2,76,ibm_fez,damh8d5r85ps73fcreq0,1024,0,0.26953125,0.2587890625,-0.0107421875,0.0107421875,0,0,False,True,265,"{'0000': 35, '0001': 36, '0010': 70, '0011': 8, '0100': 121, '0101': 20, '0110': 44, '0111': 53, '1000': 46, '1001': 54, '1010': 167, '1011': 16, '1100': 228, '1101': 16, '1110': 48, '1111': 62}"
2,77,ibm_fez,damh8d5r85ps73fcreq0,1024,0,0.09765625,0.1416015625,0.0439453125,0.0439453125,0,0,False,True,145,"{'0000': 76, '0001': 8, '0010': 62, '0011': 15, '0100': 68, '0101': 13, '0110': 38, '0111': 30, '1000': 114, '1001': 21, '1010': 101, '1011': 3, '1100': 376, '1101': 7, '1110': 44, '1111': 48}"
2,78,ibm_fez,damh8d5r85ps73fcreq0,1024,1,0.99609375,0.9228515625,-0.0732421875,0.0732421875,1,1,False,True,945,"{'0000': 3, '0001': 104, '0010': 16, '0011': 35, '0100': 4, '0101': 232, '0110': 13, '0111': 71, '1000': 14, '1001': 261, '1010': 7, '1011': 19, '1100': 15, '1101': 193, '1110': 7, '1111': 30}"
2,79,ibm_fez,damh8d5r85ps73fcreq0,1024,0,0.3857421875,0.3701171875,-0.015625,0.015625,0,0,False,True,379,"{'0000': 126, '0001': 11, '0010': 57, '0011': 99, '0100': 29, '0101': 138, '0110': 105, '0111': 4, '1000': 71, '1001': 22, '1010': 32, '1011': 14, '1100': 172, '1101': 67, '1110': 53, '1111': 24}"
2,80,ibm_fez,damh8d5r85ps73fcreq0,1024,0,0.3720703125,0.3974609375,0.025390625,0.025390625,0,0,False,True,407,"{'0000': 22, '0001': 89, '0010': 36, '0011': 15, '0100': 63, '0101': 42, '0110': 23, '0111': 17, '1000': 38, '1001': 80, '1010': 186, '1011': 62, '1100': 144, '1101': 26, '1110': 105, '1111': 76}"
2,81,ibm_fez,damh8d5r85ps73fcreq0,1024,1,0.9541015625,0.9091796875,-0.044921875,0.044921875,1,1,False,True,931,"{'0000': 7, '0001': 104, '0010': 2, '0011': 37, '0100': 9, '0101': 275, '0110': 19, '0111': 20, '1000': 12, '1001': 218, '1010': 29, '1011': 32, '1100': 6, '1101': 138, '1110': 9, '1111': 107}"
2,82,ibm_fez,damh8d5r85ps73fcreq0,1024,1,0.615234375,0.599609375,-0.015625,0.015625,1,1,False,True,614,"{'0000': 31, '0001': 58, '0010': 123, '0011': 69, '0100': 42, '0101': 103, '0110': 46, '0111': 19, '1000': 17, '1001': 85, '1010': 17, '1011': 65, '1100': 90, '1101': 196, '1110': 44, '1111': 19}"
2,83,ibm_fez,damh8d5r85ps73fcreq0,1024,1,0.958984375,0.890625,-0.068359375,0.068359375,1,1,False,True,912,"{'0000': 12, '0001': 40, '0010': 3, '0011': 46, '0100': 25, '0101': 611, '0110': 19, '0111': 15, '1000': 3, '1001': 46, '1010': 30, '1011': 25, '1100': 3, '1101': 23, '1110': 17, '1111': 106}"
2,84,ibm_fez,damh8d5r85ps73fcreq0,1024,1,0.75390625,0.7685546875,0.0146484375,0.0146484375,1,1,False,True,787,"{'0000': 11, '0001': 37, '0010': 22, '0011': 78, '0100': 13, '0101': 471, '0110': 51, '0111': 20, '1000': 5, '1001': 54, '1010': 87, '1011': 8, '1100': 20, '1101': 19, '1110': 28, '1111': 100}"
2,85,ibm_fez,damh8d5r85ps73fcreq0,1024,0,0.4736328125,0.4951171875,0.021484375,0.021484375,0,0,False,True,507,"{'0000': 76, '0001': 28, '0010': 15, '0011': 163, '0100': 29, '0101': 198, '0110': 98, '0111': 11, '1000': 22, '1001': 28, '1010': 78, '1011': 13, '1100': 160, '1101': 42, '1110': 39, '1111': 24}"
2,86,ibm_fez,damh8d5r85ps73fcreq0,1024,0,0.0126953125,0.03125,0.0185546875,0.0185546875,0,0,False,True,32,"{'0000': 117, '0001': 4, '0010': 36, '0011': 6, '0100': 253, '0101': 4, '0110': 49, '0111': 6, '1000': 82, '1001': 4, '1010': 62, '1011': 1, '1100': 351, '1101': 3, '1110': 42, '1111': 4}"
2,87,ibm_fez,damh8d5r85ps73fcreq0,1024,0,0.22265625,0.2314453125,0.0087890625,0.0087890625,0,0,False,True,237,"{'0000': 298, '0001': 13, '0010': 20, '0011': 64, '0100': 34, '0101': 73, '0110': 40, '0111': 15, '1000': 21, '1001': 16, '1010': 102, '1011': 25, '1100': 181, '1101': 5, '1110': 91, '1111': 26}"
2,88,ibm_fez,damh8d5r85ps73fcreq0,1024,0,0.19921875,0.2158203125,0.0166015625,0.0166015625,0,0,False,True,221,"{'0000': 407, '0001': 11, '0010': 28, '0011': 94, '0100': 34, '0101': 46, '0110': 81, '0111': 10, '1000': 22, '1001': 6, '1010': 21, '1011': 34, '1100': 79, '1101': 2, '1110': 131, '1111': 18}"
2,89,ibm_fez,damh8d5r85ps73fcreq0,1024,0,0.458984375,0.43359375,-0.025390625,0.025390625,0,0,False,True,444,"{'0000': 85, '0001': 10, '0010': 56, '0011': 136, '0100': 15, '0101': 142, '0110': 85, '0111': 7, '1000': 39, '1001': 42, '1010': 62, '1011': 25, '1100': 175, '1101': 59, '1110': 63, '1111': 23}"
2,90,ibm_fez,damh8d5r85ps73fcreq0,1024,1,0.7666015625,0.69921875,-0.0673828125,0.0673828125,1,1,False,True,716,"{'0000': 13, '0001': 52, '0010': 37, '0011': 72, '0100': 16, '0101': 148, '0110': 35, '0111': 27, '1000': 19, '1001': 224, '1010': 91, '1011': 22, '1100': 77, '1101': 155, '1110': 20, '1111': 16}"
2,91,ibm_fez,damh8d5r85ps73fcreq0,1024,1,0.9794921875,0.9287109375,-0.05078125,0.05078125,1,1,False,True,951,"{'0000': 7, '0001': 41, '0010': 12, '0011': 12, '0100': 16, '0101': 400, '0110': 15, '0111': 63, '1000': 4, '1001': 38, '1010': 5, '1011': 80, '1100': 6, '1101': 261, '1110': 8, '1111': 56}"
2,92,ibm_fez,damh8d5r85ps73fcreq0,1024,1,0.3642578125,0.3837890625,0.01953125,0.01953125,0,0,False,False,393,"{'0000': 147, '0001': 20, '0010': 65, '0011': 104, '0100': 12, '0101': 104, '0110': 58, '0111': 8, '1000': 75, '1001': 14, '1010': 37, '1011': 50, '1100': 92, '1101': 55, '1110': 145, '1111': 38}"
2,93,ibm_fez,damh8d5r85ps73fcreq0,1024,0,0.01953125,0.060546875,0.041015625,0.041015625,0,0,False,True,62,"{'0000': 479, '0001': 4, '0010': 35, '0011': 18, '0100': 28, '0101': 8, '0110': 18, '0111': 8, '1000': 145, '1001': 6, '1010': 31, '1011': 7, '1100': 179, '1101': 2, '1110': 47, '1111': 9}"
2,94,ibm_fez,damh8d5r85ps73fcreq0,1024,0,0.0634765625,0.068359375,0.0048828125,0.0048828125,0,0,False,True,70,"{'0000': 140, '0001': 2, '0010': 125, '0011': 1, '0100': 195, '0101': 8, '0110': 28, '0111': 26, '1000': 137, '1001': 11, '1010': 45, '1011': 8, '1100': 238, '1101': 11, '1110': 46, '1111': 3}"
2,95,ibm_fez,damh8d5r85ps73fcreq0,1024,1,0.9912109375,0.9208984375,-0.0703125,0.0703125,1,1,False,True,943,"{'0000': 5, '0001': 47, '0010': 18, '0011': 37, '0100': 4, '0101': 103, '0110': 15, '0111': 74, '1000': 7, '1001': 57, '1010': 1, '1011': 41, '1100': 23, '1101': 570, '1110': 8, '1111': 14}"
2,96,ibm_fez,damh8d5r85ps73fcreq0,1024,1,0.98046875,0.921875,-0.05859375,0.05859375,1,1,False,True,944,"{'0000': 4, '0001': 9, '0010': 9, '0011': 53, '0100': 10, '0101': 199, '0110': 15, '0111': 82, '1000': 9, '1001': 106, '1010': 13, '1011': 44, '1100': 16, '1101': 430, '1110': 4, '1111': 21}"
2,97,ibm_fez,damh8d5r85ps73fcreq0,1024,0,0.0703125,0.111328125,0.041015625,0.041015625,0,0,False,True,114,"{'0000': 407, '0001': 11, '0010': 43, '0011': 24, '0100': 26, '0101': 8, '0110': 17, '0111': 13, '1000': 127, '1001': 7, '1010': 20, '1011': 33, '1100': 214, '1101': 7, '1110': 56, '1111': 11}"
2,98,ibm_fez,damh8d5r85ps73fcreq0,1024,1,0.9453125,0.8876953125,-0.0576171875,0.0576171875,1,1,False,True,909,"{'0000': 9, '0001': 24, '0010': 7, '0011': 16, '0100': 25, '0101': 405, '0110': 25, '0111': 48, '1000': 11, '1001': 136, '1010': 10, '1011': 31, '1100': 9, '1101': 221, '1110': 19, '1111': 28}"
2,99,ibm_fez,damh8d5r85ps73fcreq0,1024,0,0.328125,0.3515625,0.0234375,0.0234375,0,0,False,True,360,"{'0000': 49, '0001': 49, '0010': 41, '0011': 13, '0100': 31, '0101': 20, '0110': 23, '0111': 13, '1000': 33, '1001': 97, '1010': 204, '1011': 21, '1100': 222, '1101': 37, '1110': 61, '1111': 110}"
3,100,ibm_fez,damh9jopqrnc7397i6a0,1024,1,0.4326171875,0.4296875,-0.0029296875,0.0029296875,0,0,False,False,440,"{'0000': 35, '0001': 7, '0010': 30, '0011': 47, '0100': 46, '0101': 18, '0110': 37, '0111': 18, '1000': 177, '1001': 28, '1010': 20, '1011': 113, '1100': 86, '1101': 167, '1110': 153, '1111': 42}"
3,101,ibm_fez,damh9jopqrnc7397i6a0,1024,0,0.1650390625,0.1904296875,0.025390625,0.025390625,0,0,False,True,195,"{'0000': 276, '0001': 21, '0010': 20, '0011': 34, '0100': 63, '0101': 45, '0110': 22, '0111': 10, '1000': 23, '1001': 11, '1010': 104, '1011': 39, '1100': 237, '1101': 4, '1110': 84, '1111': 31}"
3,102,ibm_fez,damh9jopqrnc7397i6a0,1024,0,0.3994140625,0.4033203125,0.00390625,0.00390625,0,0,False,True,413,"{'0000': 122, '0001': 46, '0010': 22, '0011': 105, '0100': 38, '0101': 155, '0110': 61, '0111': 11, '1000': 17, '1001': 21, '1010': 129, '1011': 27, '1100': 149, '1101': 20, '1110': 73, '1111': 28}"
3,103,ibm_fez,damh9jopqrnc7397i6a0,1024,1,0.97265625,0.90625,-0.06640625,0.06640625,1,1,False,True,928,"{'0000': 5, '0001': 70, '0010': 3, '0011': 23, '0100': 25, '0101': 596, '0110': 26, '0111': 35, '1000': 2, '1001': 14, '1010': 15, '1011': 74, '1100': 10, '1101': 56, '1110': 10, '1111': 60}"
3,104,ibm_fez,damh9jopqrnc7397i6a0,1024,1,0.296875,0.3388671875,0.0419921875,0.0419921875,0,0,False,False,347,"{'0000': 158, '0001': 20, '0010': 76, '0011': 141, '0100': 35, '0101': 85, '0110': 140, '0111': 25, '1000': 144, '1001': 9, '1010': 35, '1011': 10, '1100': 48, '1101': 51, '1110': 41, '1111': 6}"
3,105,ibm_fez,damh9jopqrnc7397i6a0,1024,1,0.7001953125,0.6796875,-0.0205078125,0.0205078125,1,1,False,True,696,"{'0000': 29, '0001': 200, '0010': 174, '0011': 19, '0100': 25, '0101': 75, '0110': 6, '0111': 74, '1000': 8, '1001': 150, '1010': 22, '1011': 50, '1100': 41, '1101': 120, '1110': 23, '1111': 8}"
3,106,ibm_fez,damh9jopqrnc7397i6a0,1024,0,0.0751953125,0.1064453125,0.03125,0.03125,0,0,False,True,109,"{'0000': 242, '0001': 3, '0010': 26, '0011': 26, '0100': 68, '0101': 17, '0110': 23, '0111': 11, '1000': 87, '1001': 10, '1010': 70, '1011': 8, '1100': 355, '1101': 7, '1110': 44, '1111': 27}"
3,107,ibm_fez,damh9jopqrnc7397i6a0,1024,1,0.9873046875,0.9306640625,-0.056640625,0.056640625,1,1,False,True,953,"{'0000': 9, '0001': 253, '0010': 10, '0011': 13, '0100': 4, '0101': 111, '0110': 10, '0111': 84, '1000': 17, '1001': 249, '1010': 5, '1011': 25, '1100': 7, '1101': 200, '1110': 9, '1111': 18}"
3,108,ibm_fez,damh9jopqrnc7397i6a0,1024,0,0.212890625,0.2470703125,0.0341796875,0.0341796875,0,0,False,True,253,"{'0000': 43, '0001': 32, '0010': 155, '0011': 19, '0100': 207, '0101': 15, '0110': 31, '0111': 99, '1000': 25, '1001': 45, '1010': 72, '1011': 9, '1100': 198, '1101': 8, '1110': 40, '1111': 26}"
3,109,ibm_fez,damh9jopqrnc7397i6a0,1024,1,0.0712890625,0.107421875,0.0361328125,0.0361328125,0,0,False,False,110,"{'0000': 89, '0001': 16, '0010': 22, '0011': 5, '0100': 172, '0101': 13, '0110': 33, '0111': 31, '1000': 113, '1001': 3, '1010': 98, '1011': 11, '1100': 374, '1101': 14, '1110': 13, '1111': 17}"
3,110,ibm_fez,damh9jopqrnc7397i6a0,1024,1,0.73828125,0.69140625,-0.046875,0.046875,1,1,False,True,708,"{'0000': 32, '0001': 143, '0010': 124, '0011': 23, '0100': 19, '0101': 143, '0110': 11, '0111': 27, '1000': 11, '1001': 218, '1010': 39, '1011': 41, '1100': 46, '1101': 94, '1110': 34, '1111': 19}"
3,111,ibm_fez,damh9jopqrnc7397i6a0,1024,1,0.791015625,0.7578125,-0.033203125,0.033203125,1,1,False,True,776,"{'0000': 21, '0001': 32, '0010': 21, '0011': 97, '0100': 11, '0101': 439, '0110': 39, '0111': 23, '1000': 4, '1001': 65, '1010': 85, '1011': 15, '1100': 27, '1101': 18, '1110': 40, '1111': 87}"
3,112,ibm_fez,damh9jopqrnc7397i6a0,1024,0,0.146484375,0.1689453125,0.0224609375,0.0224609375,0,0,False,True,173,"{'0000': 402, '0001': 7, '0010': 46, '0011': 85, '0100': 60, '0101': 22, '0110': 84, '0111': 14, '1000': 77, '1001': 3, '1010': 37, '1011': 32, '1100': 50, '1101': 5, '1110': 95, '1111': 5}"
3,113,ibm_fez,damh9jopqrnc7397i6a0,1024,1,0.8564453125,0.8271484375,-0.029296875,0.029296875,1,1,False,True,847,"{'0000': 8, '0001': 42, '0010': 45, '0011': 45, '0100': 9, '0101': 93, '0110': 20, '0111': 23, '1000': 15, '1001': 430, '1010': 49, '1011': 33, '1100': 24, '1101': 155, '1110': 7, '1111': 26}"
3,114,ibm_fez,damh9jopqrnc7397i6a0,1024,0,0.0244140625,0.056640625,0.0322265625,0.0322265625,0,0,False,True,58,"{'0000': 107, '0001': 7, '0010': 83, '0011': 2, '0100': 308, '0101': 7, '0110': 28, '0111': 30, '1000': 140, '1001': 5, '1010': 34, '1011': 3, '1100': 223, '1101': 2, '1110': 43, '1111': 2}"
3,115,ibm_fez,damh9jopqrnc7397i6a0,1024,0,0.7353515625,0.7080078125,-0.02734375,0.02734375,1,1,False,False,725,"{'0000': 10, '0001': 88, '0010': 35, '0011': 35, '0100': 14, '0101': 116, '0110': 24, '0111': 43, '1000': 22, '1001': 246, '1010': 96, '1011': 10, '1100': 75, '1101': 175, '1110': 23, '1111': 12}"
3,116,ibm_fez,damh9jopqrnc7397i6a0,1024,1,0.1552734375,0.1513671875,-0.00390625,0.00390625,0,0,False,False,155,"{'0000': 77, '0001': 1, '0010': 161, '0011': 17, '0100': 39, '0101': 4, '0110': 6, '0111': 30, '1000': 362, '1001': 6, '1010': 12, '1011': 55, '1100': 128, '1101': 34, '1110': 84, '1111': 8}"
3,117,ibm_fez,damh9jopqrnc7397i6a0,1024,1,0.8818359375,0.833984375,-0.0478515625,0.0478515625,1,1,False,True,854,"{'0000': 10, '0001': 177, '0010': 11, '0011': 30, '0100': 15, '0101': 174, '0110': 18, '0111': 8, '1000': 13, '1001': 277, '1010': 60, '1011': 6, '1100': 29, '1101': 126, '1110': 14, '1111': 56}"
3,118,ibm_fez,damh9jopqrnc7397i6a0,1024,0,0.2314453125,0.2451171875,0.013671875,0.013671875,0,0,False,True,251,"{'0000': 210, '0001': 11, '0010': 41, '0011': 113, '0100': 49, '0101': 52, '0110': 88, '0111': 12, '1000': 114, '1001': 15, '1010': 18, '1011': 9, '1100': 218, '1101': 31, '1110': 35, '1111': 8}"
3,119,ibm_fez,damh9jopqrnc7397i6a0,1024,0,0.787109375,0.720703125,-0.06640625,0.06640625,1,1,False,False,738,"{'0000': 10, '0001': 147, '0010': 54, '0011': 62, '0100': 26, '0101': 233, '0110': 18, '0111': 23, '1000': 12, '1001': 189, '1010': 78, '1011': 14, '1100': 42, '1101': 41, '1110': 46, '1111': 29}"
3,120,ibm_fez,damh9jopqrnc7397i6a0,1024,0,0.6337890625,0.6376953125,0.00390625,0.00390625,1,1,False,False,653,"{'0000': 13, '0001': 43, '0010': 78, '0011': 101, '0100': 31, '0101': 228, '0110': 34, '0111': 20, '1000': 13, '1001': 144, '1010': 60, '1011': 25, '1100': 99, '1101': 82, '1110': 43, '1111': 10}"
3,121,ibm_fez,damh9jopqrnc7397i6a0,1024,1,0.80859375,0.763671875,-0.044921875,0.044921875,1,1,False,True,782,"{'0000': 8, '0001': 16, '0010': 22, '0011': 140, '0100': 14, '0101': 229, '0110': 79, '0111': 28, '1000': 20, '1001': 100, '1010': 19, '1011': 26, '1100': 27, '1101': 209, '1110': 53, '1111': 34}"
3,122,ibm_fez,damh9jopqrnc7397i6a0,1024,0,0.0068359375,0.041015625,0.0341796875,0.0341796875,0,0,False,True,42,"{'0000': 42, '0010': 65, '0011': 3, '0100': 62, '0101': 5, '0110': 50, '0111': 3, '1000': 171, '1001': 9, '1010': 35, '1011': 3, '1100': 525, '1101': 12, '1110': 32, '1111': 7}"
3,123,ibm_fez,damh9jopqrnc7397i6a0,1024,1,0.689453125,0.6513671875,-0.0380859375,0.0380859375,1,1,False,True,667,"{'0000': 20, '0001': 57, '0010': 23, '0011': 44, '0100': 26, '0101': 52, '0110': 30, '0111': 25, '1000': 54, '1001': 31, '1010': 20, '1011': 57, '1100': 33, '1101': 353, '1110': 151, '1111': 48}"
3,124,ibm_fez,damh9jopqrnc7397i6a0,1024,0,0.009765625,0.044921875,0.03515625,0.03515625,0,0,False,True,46,"{'0000': 418, '0001': 4, '0010': 49, '0011': 10, '0100': 88, '0101': 3, '0110': 11, '0111': 10, '1000': 279, '1001': 4, '1010': 62, '1011': 5, '1100': 32, '1101': 7, '1110': 39, '1111': 3}"
3,125,ibm_fez,damh9jopqrnc7397i6a0,1024,0,0.0908203125,0.1318359375,0.041015625,0.041015625,0,0,False,True,135,"{'0000': 129, '0001': 4, '0010': 88, '0011': 20, '0100': 121, '0101': 7, '0110': 10, '0111': 31, '1000': 249, '1001': 14, '1010': 5, '1011': 30, '1100': 259, '1101': 26, '1110': 28, '1111': 3}"
3,126,ibm_fez,damh9jopqrnc7397i6a0,1024,0,0.72265625,0.7109375,-0.01171875,0.01171875,1,1,False,False,728,"{'0000': 16, '0001': 65, '0010': 13, '0011': 97, '0100': 14, '0101': 320, '0110': 66, '0111': 13, '1000': 6, '1001': 97, '1010': 103, '1011': 14, '1100': 44, '1101': 60, '1110': 34, '1111': 62}"
3,127,ibm_fez,damh9jopqrnc7397i6a0,1024,0,0.0625,0.0888671875,0.0263671875,0.0263671875,0,0,False,True,91,"{'0000': 388, '0001': 3, '0010': 37, '0011': 13, '0100': 62, '0101': 10, '0110': 34, '0111': 12, '1000': 150, '1001': 10, '1010': 39, '1011': 28, '1100': 168, '1101': 6, '1110': 55, '1111': 9}"
3,128,ibm_fez,damh9jopqrnc7397i6a0,1024,0,0.0048828125,0.044921875,0.0400390625,0.0400390625,0,0,False,True,46,"{'0000': 398, '0001': 9, '0010': 23, '0011': 5, '0100': 89, '0101': 5, '0110': 33, '0111': 7, '1000': 48, '1001': 4, '1010': 79, '1011': 7, '1100': 288, '1101': 4, '1110': 20, '1111': 5}"
3,129,ibm_fez,damh9jopqrnc7397i6a0,1024,0,0.00390625,0.0400390625,0.0361328125,0.0361328125,0,0,False,True,41,"{'0000': 397, '0001': 7, '0010': 42, '0011': 11, '0100': 69, '0101': 6, '0110': 25, '0111': 2, '1000': 227, '1001': 3, '1010': 30, '1011': 4, '1100': 156, '1101': 3, '1110': 37, '1111': 5}"
3,130,ibm_fez,damh9jopqrnc7397i6a0,1024,0,0.517578125,0.4921875,-0.025390625,0.025390625,1,0,True,True,504,"{'0000': 69, '0001': 34, '0010': 81, '0011': 129, '0100': 17, '0101': 152, '0110': 107, '0111': 21, '1000': 70, '1001': 5, '1010': 16, '1011': 13, '1100': 56, '1101': 120, '1110': 104, '1111': 30}"
3,131,ibm_fez,damh9jopqrnc7397i6a0,1024,1,0.9912109375,0.916015625,-0.0751953125,0.0751953125,1,1,False,True,938,"{'0000': 12, '0001': 122, '0010': 3, '0011': 20, '0100': 26, '0101': 472, '0110': 10, '0111': 23, '1000': 3, '1001': 50, '1010': 13, '1011': 64, '1100': 9, '1101': 88, '1110': 10, '1111': 99}"
3,132,ibm_fez,damh9jopqrnc7397i6a0,1024,0,0.15625,0.1787109375,0.0224609375,0.0224609375,0,0,False,True,183,"{'0000': 168, '0001': 7, '0010': 68, '0011': 15, '0100': 130, '0101': 9, '0110': 7, '0111': 17, '1000': 257, '1001': 20, '1010': 17, '1011': 66, '1100': 130, '1101': 21, '1110': 64, '1111': 28}"
3,133,ibm_fez,damh9jopqrnc7397i6a0,1024,0,0.16015625,0.1748046875,0.0146484375,0.0146484375,0,0,False,True,179,"{'0000': 446, '0001': 6, '0010': 28, '0011': 80, '0100': 48, '0101': 25, '0110': 66, '0111': 11, '1000': 23, '1001': 1, '1010': 21, '1011': 42, '1100': 52, '1101': 6, '1110': 161, '1111': 8}"
3,134,ibm_fez,damh9jopqrnc7397i6a0,1024,0,0.1552734375,0.189453125,0.0341796875,0.0341796875,0,0,False,True,194,"{'0000': 196, '0001': 8, '0010': 97, '0011': 52, '0100': 21, '0101': 38, '0110': 46, '0111': 26, '1000': 134, '1001': 14, '1010': 74, '1011': 25, '1100': 194, '1101': 25, '1110': 68, '1111': 6}"
3,135,ibm_fez,damh9jopqrnc7397i6a0,1024,0,0.0478515625,0.0927734375,0.044921875,0.044921875,0,0,False,True,95,"{'0000': 280, '0001': 6, '0010': 22, '0011': 36, '0100': 58, '0101': 15, '0110': 28, '0111': 11, '1000': 104, '1001': 7, '1010': 35, '1011': 5, '1100': 380, '1101': 5, '1110': 22, '1111': 10}"
3,136,ibm_fez,damh9jopqrnc7397i6a0,1024,0,0.2119140625,0.21484375,0.0029296875,0.0029296875,0,0,False,True,220,"{'0000': 58, '0001': 36, '0010': 60, '0011': 5, '0100': 201, '0101': 16, '0110': 32, '0111': 49, '1000': 40, '1001': 35, '1010': 139, '1011': 22, '1100': 207, '1101': 3, '1110': 67, '1111': 54}"
3,137,ibm_fez,damh9jopqrnc7397i6a0,1024,0,0.3271484375,0.30859375,-0.0185546875,0.0185546875,0,0,False,True,316,"{'0000': 187, '0001': 16, '0010': 63, '0011': 92, '0100': 24, '0101': 73, '0110': 56, '0111': 8, '1000': 132, '1001': 10, '1010': 9, '1011': 52, '1100': 113, '1101': 51, '1110': 124, '1111': 14}"
3,138,ibm_fez,damh9jopqrnc7397i6a0,1024,0,0.0966796875,0.1083984375,0.01171875,0.01171875,0,0,False,True,111,"{'0000': 422, '0001': 10, '0010': 53, '0011': 30, '0100': 54, '0101': 13, '0110': 47, '0111': 8, '1000': 103, '1001': 4, '1010': 27, '1011': 37, '1100': 35, '1101': 2, '1110': 172, '1111': 7}"
3,139,ibm_fez,damh9jopqrnc7397i6a0,1024,0,0.0029296875,0.0361328125,0.033203125,0.033203125,0,0,False,True,37,"{'0000': 155, '0001': 3, '0010': 27, '0100': 40, '0101': 3, '0110': 48, '0111': 11, '1000': 204, '1001': 8, '1010': 31, '1011': 1, '1100': 462, '1101': 7, '1110': 20, '1111': 4}"
3,140,ibm_fez,damh9jopqrnc7397i6a0,1024,1,0.8720703125,0.8271484375,-0.044921875,0.044921875,1,1,False,True,847,"{'0000': 7, '0001': 29, '0010': 15, '0011': 116, '0100': 18, '0101': 407, '0110': 74, '0111': 33, '1000': 14, '1001': 104, '1010': 27, '1011': 20, '1100': 17, '1101': 90, '1110': 5, '1111': 48}"
3,141,ibm_fez,damh9jopqrnc7397i6a0,1024,1,0.6650390625,0.642578125,-0.0224609375,0.0224609375,1,1,False,True,658,"{'0000': 61, '0001': 31, '0010': 37, '0011': 92, '0100': 8, '0101': 285, '0110': 72, '0111': 12, '1000': 22, '1001': 17, '1010': 14, '1011': 35, '1100': 41, '1101': 135, '1110': 111, '1111': 51}"
3,142,ibm_fez,damh9jopqrnc7397i6a0,1024,0,0.046875,0.05859375,0.01171875,0.01171875,0,0,False,True,60,"{'0000': 209, '0001': 6, '0010': 61, '0011': 2, '0100': 332, '0101': 4, '0110': 25, '0111': 14, '1000': 101, '1001': 2, '1010': 42, '1011': 13, '1100': 90, '1101': 5, '1110': 104, '1111': 14}"
3,143,ibm_fez,damh9jopqrnc7397i6a0,1024,0,0.3251953125,0.369140625,0.0439453125,0.0439453125,0,0,False,True,378,"{'0000': 55, '0001': 119, '0010': 192, '0011': 27, '0100': 219, '0101': 19, '0110': 18, '0111': 124, '1000': 24, '1001': 29, '1010': 28, '1011': 11, '1100': 47, '1101': 23, '1110': 63, '1111': 26}"
3,144,ibm_fez,damh9jopqrnc7397i6a0,1024,1,0.9921875,0.9365234375,-0.0556640625,0.0556640625,1,1,False,True,959,"{'0000': 13, '0001': 267, '0010': 8, '0011': 30, '0100': 3, '0101': 122, '0110': 4, '0111': 37, '1000': 16, '1001': 333, '1010': 7, '1011': 47, '1100': 5, '1101': 73, '1110': 9, '1111': 50}"
3,145,ibm_fez,damh9jopqrnc7397i6a0,1024,0,0.0087890625,0.0498046875,0.041015625,0.041015625,0,0,False,True,51,"{'0000': 433, '0001': 4, '0010': 15, '0011': 8, '0100': 69, '0101': 8, '0110': 37, '0111': 4, '1000': 32, '1001': 10, '1010': 70, '1011': 7, '1100': 296, '1101': 1, '1110': 21, '1111': 9}"
3,146,ibm_fez,damh9jopqrnc7397i6a0,1024,0,0.3291015625,0.3720703125,0.04296875,0.04296875,0,0,False,True,381,"{'0000': 116, '0001': 22, '0010': 99, '0011': 103, '0100': 28, '0101': 111, '0110': 106, '0111': 37, '1000': 120, '1001': 6, '1010': 43, '1011': 15, '1100': 84, '1101': 77, '1110': 47, '1111': 10}"
3,147,ibm_fez,damh9jopqrnc7397i6a0,1024,1,0.7900390625,0.7314453125,-0.05859375,0.05859375,1,1,False,True,749,"{'0000': 18, '0001': 56, '0010': 45, '0011': 91, '0100': 24, '0101': 319, '0110': 78, '0111': 8, '1000': 21, '1001': 43, '1010': 33, '1011': 11, '1100': 31, '1101': 201, '1110': 25, '1111': 20}"
3,148,ibm_fez,damh9jopqrnc7397i6a0,1024,1,0.90234375,0.8544921875,-0.0478515625,0.0478515625,1,1,False,True,875,"{'0000': 12, '0001': 37, '0010': 14, '0011': 21, '0100': 13, '0101': 460, '0110': 61, '0111': 46, '1000': 8, '1001': 56, '1010': 8, '1011': 35, '1100': 24, '1101': 175, '1110': 9, '1111': 45}"
3,149,ibm_fez,damh9jopqrnc7397i6a0,1024,0,0.0234375,0.064453125,0.041015625,0.041015625,0,0,False,True,66,"{'0000': 109, '0001': 8, '0010': 55, '0011': 3, '0100': 242, '0101': 7, '0110': 40, '0111': 17, '1000': 103, '1001': 10, '1010': 44, '1011': 8, '1100': 318, '1101': 8, '1110': 47, '1111': 5}"
